MAP,140,-24,33,2
MAP,140,-23,30,1
MAP,140,-32,29,1
MAP,140,-21,27,2
MAP,140,-20,31,1
MAP,140,-18,29,1
MAP,140,-17,33,2
MAP,140,-31,33,2
MAP,140,-27,32,1
MAP,140,-26,30,1
MAP,140,-28,29,2
MAP,140,-24,27,2
MAP,140,-30,31,1
MAP,140,-21,28,1
MAP,140,-31,27,2
MAP,140,-19,30,1
MAP,140,-20,32,1
MAP,140,-16,31,1
MAP,140,-33,30,2
MAP,140,-17,27,2
MAP,140,-13,32,1
MAP,140,-27,33,2
MAP,140,-33,31,2
MAP,140,-27,27,2
MAP,140,-24,28,1
MAP,140,-29,30,1
MAP,140,-23,32,1
MAP,140,-21,29,1
MAP,140,-20,33,2
MAP,140,-19,31,1
MAP,140,-31,28,2
MAP,140,-16,32,1
MAP,140,-17,28,1
MAP,140,-30,32,1
MAP,140,-31,29,1
MAP,140,-29,31,1
MAP,140,-26,32,1
MAP,140,-27,28,1
MAP,140,-23,33,2
MAP,140,-24,29,2
MAP,140,-22,30,1
MAP,140,-19,32,1
MAP,140,-16,33,2
MAP,140,-30,33,2
MAP,140,-27,29,1
MAP,140,-26,33,2
MAP,140,-25,30,1
MAP,140,-23,27,2
MAP,140,-30,27,2
MAP,140,-15,31,1
MAP,140,-19,33,2
MAP,140,-18,30,1
MAP,140,-29,32,1
MAP,140,-32,30,1
MAP,140,-12,32,1
MAP,140,-28,30,2
MAP,140,-33,27,2
MAP,140,-26,27,2
MAP,140,-32,31,1
MAP,140,-25,31,2
MAP,140,-23,28,1
MAP,140,-22,32,1
MAP,140,-18,31,1
MAP,140,-20,29,1
MAP,140,-30,28,1
MAP,140,-15,32,1
MAP,140,-29,33,2
MAP,140,-29,27,2
MAP,140,-28,31,1
MAP,140,-26,28,1
MAP,140,-25,32,1
MAP,140,-33,28,2
MAP,140,-23,29,2
MAP,140,-30,29,1
MAP,140,-21,30,1
MAP,140,-32,32,1
MAP,140,-18,32,1
MAP,140,-26,29,1
MAP,140,-25,33,2
MAP,140,-31,30,1
MAP,140,-24,30,1
MAP,140,-29,28,1
MAP,140,-22,27,2
MAP,140,-32,33,2
MAP,140,-21,31,1
MAP,140,-33,29,2
MAP,140,-18,33,2
MAP,140,-28,32,1
MAP,140,-11,32,1
MAP,140,-27,30,1
MAP,140,-25,27,2
MAP,140,-32,27,2
MAP,140,-24,31,2
MAP,140,-31,31,2
