7,965,-3.934621,3.157417
8,965,-3.844700,3.495555
9,965,-3.202523,3.668940
0,966,-3.529789,3.134345
1,966,-3.664011,3.328537
2,966,-3.632991,3.800880
3,966,-3.059634,3.421651
4,966,-3.443953,3.656830
5,966,-3.109860,3.972407
6,966,-3.297811,3.087504
7,966,-3.933511,3.156408
8,966,-3.843617,3.494517
9,966,-3.201482,3.667847
0,967,-3.528702,3.133312
1,967,-3.662928,3.327498
2,967,-3.631950,3.799818
3,967,-3.058599,3.420566
4,967,-3.442919,3.655757
5,967,-3.108857,3.971292
6,967,-3.296736,3.086458
7,967,-3.932401,3.155400
8,967,-3.842534,3.493479
9,967,-3.200440,3.666754
0,968,-3.527615,3.132278
1,968,-3.661845,3.326460
2,968,-3.630910,3.798757
3,968,-3.057563,3.419481
4,968,-3.441885,3.654684
5,968,-3.107854,3.970176
6,968,-3.295661,3.085412
7,968,-3.931291,3.154391
8,968,-3.841451,3.492441
9,968,-3.199399,3.665661
0,969,-3.526527,3.131244
1,969,-3.660763,3.325422
2,969,-3.629869,3.797695
3,969,-3.056528,3.418396
4,969,-3.440851,3.653610
5,969,-3.106852,3.969061
6,969,-3.294586,3.084366
7,969,-3.930180,3.153382
8,969,-3.840369,3.491403
9,969,-3.198359,3.664568
0,970,-3.525440,3.130211
1,970,-3.659680,3.324383
2,970,-3.628829,3.796633
3,970,-3.055492,3.417310
4,970,-3.439817,3.652537
5,970,-3.105849,3.967945
6,970,-3.293511,3.083320
7,970,-3.929070,3.152374
8,970,-3.839286,3.490365
9,970,-3.197317,3.663475
0,971,-3.524353,3.129177
1,971,-3.658597,3.323345
2,971,-3.627789,3.795572
3,971,-3.054456,3.416225
4,971,-3.438783,3.651464
5,971,-3.104846,3.966830
6,971,-3.292436,3.082274
7,971,-3.927960,3.151365
8,971,-3.838203,3.489327
9,971,-3.196276,3.662382
0,972,-3.523266,3.128144
1,972,-3.657515,3.322307
2,972,-3.626748,3.794511
3,972,-3.053421,3.415140
4,972,-3.437750,3.650390
5,972,-3.103843,3.965714
6,972,-3.291361,3.081228
7,972,-3.926849,3.150357
8,972,-3.837120,3.488289
9,972,-3.195235,3.661289
0,973,-3.522179,3.127110
1,973,-3.656432,3.321269
2,973,-3.625708,3.793449
3,973,-3.052385,3.414055
4,973,-3.436716,3.649317
5,973,-3.102840,3.964599
6,973,-3.290286,3.080182
7,973,-3.925739,3.149348
8,973,-3.836037,3.487251
9,973,-3.194194,3.660197
0,974,-3.521092,3.126076
1,974,-3.655350,3.320231
2,974,-3.624667,3.792387
3,974,-3.051350,3.412970
4,974,-3.435682,3.648244
5,974,-3.101837,3.963484
6,974,-3.289210,3.079136
7,974,-3.924629,3.148340
8,974,-3.834954,3.486213
9,974,-3.193153,3.659104
0,975,-3.520005,3.125043
1,975,-3.654267,3.319192
2,975,-3.623627,3.791326
3,975,-3.050314,3.411885
4,975,-3.434648,3.647170
5,975,-3.100834,3.962368
6,975,-3.288135,3.078090
7,975,-3.923518,3.147331
8,975,-3.833871,3.485175
9,975,-3.192112,3.658011
0,976,-3.518918,3.124009
1,976,-3.653184,3.318154
2,976,-3.622587,3.790264
3,976,-3.049279,3.410799
4,976,-3.433614,3.646097
5,976,-3.099831,3.961252
6,976,-3.287060,3.077044
7,976,-3.922408,3.146322
8,976,-3.832788,3.484137
9,976,-3.191071,3.656918
0,977,-3.517831,3.122976
1,977,-3.652102,3.317116
2,977,-3.621547,3.789203
3,977,-3.048243,3.409714
4,977,-3.432580,3.645024
5,977,-3.098829,3.960137
6,977,-3.285985,3.075998
7,977,-3.921298,3.145314
8,977,-3.831706,3.483099
9,977,-3.190030,3.655825
0,978,-3.516744,3.121942
1,978,-3.651019,3.316078
2,978,-3.620506,3.788141
3,978,-3.047208,3.408629
4,978,-3.431547,3.643950
5,978,-3.097826,3.959022
6,978,-3.284910,3.074952
7,978,-3.920187,3.144305
8,978,-3.830623,3.482061
9,978,-3.188989,3.654732
0,979,-3.515657,3.120908
1,979,-3.649937,3.315039
2,979,-3.619466,3.787080
3,979,-3.046172,3.407544
4,979,-3.430513,3.642877
5,979,-3.096823,3.957906
6,979,-3.283835,3.073906
7,979,-3.919077,3.143297
8,979,-3.829540,3.481024
9,979,-3.187948,3.653640
0,980,-3.514570,3.119875
1,980,-3.648854,3.314001
2,980,-3.618425,3.786018
3,980,-3.045137,3.406458
4,980,-3.429479,3.641803
5,980,-3.095820,3.956791
6,980,-3.282760,3.072860
7,980,-3.917967,3.142288
8,980,-3.828457,3.479985
9,980,-3.186907,3.652547
0,981,-3.513483,3.118841
1,981,-3.647771,3.312963
2,981,-3.617385,3.784957
3,981,-3.044101,3.405373
4,981,-3.428445,3.640730
5,981,-3.094817,3.955675
6,981,-3.281685,3.071814
7,981,-3.916857,3.141279
8,981,-3.827374,3.478948
9,981,-3.185866,3.651454
0,982,-3.512396,3.117808
1,982,-3.646689,3.311925
2,982,-3.616345,3.783895
3,982,-3.043066,3.404288
4,982,-3.427412,3.639657
5,982,-3.093814,3.954560
6,982,-3.280610,3.070768
7,982,-3.915746,3.140271
8,982,-3.826291,3.477910
9,982,-3.184824,3.650362
0,983,-3.511309,3.116774
1,983,-3.645606,3.310886
2,983,-3.615304,3.782834
3,983,-3.042030,3.403203
4,983,-3.426378,3.638583
5,983,-3.092812,3.953444
6,983,-3.279535,3.069722
7,983,-3.914636,3.139262
8,983,-3.825208,3.476872
9,983,-3.183783,3.649269
0,984,-3.510222,3.115741
1,984,-3.644524,3.309848
2,984,-3.614264,3.781772
3,984,-3.040994,3.402118
4,984,-3.425344,3.637510
5,984,-3.091809,3.952329
6,984,-3.278460,3.068676
7,984,-3.913526,3.138254
8,984,-3.824125,3.475834
9,984,-3.182742,3.648176
0,985,-3.509135,3.114707
1,985,-3.643441,3.308810
2,985,-3.613224,3.780711
3,985,-3.039959,3.401032
4,985,-3.424310,3.636436
5,985,-3.090806,3.951213
6,985,-3.277385,3.067630
7,985,-3.912415,3.137245
8,985,-3.823042,3.474796
9,985,-3.181701,3.647084
0,986,-3.508048,3.113673
1,986,-3.642358,3.307772
2,986,-3.612184,3.779649
3,986,-3.038923,3.399947
4,986,-3.423277,3.635363
5,986,-3.089803,3.950098
6,986,-3.276309,3.066584
7,986,-3.911305,3.136237
8,986,-3.821959,3.473758
9,986,-3.180660,3.645991
0,987,-3.506961,3.112640
1,987,-3.641276,3.306734
2,987,-3.611143,3.778588
3,987,-3.037888,3.398862
4,987,-3.422243,3.634289
5,987,-3.088800,3.948982
6,987,-3.275234,3.065537
7,987,-3.910195,3.135228
8,987,-3.820877,3.472720
9,987,-3.179619,3.644898
0,988,-3.505873,3.111606
1,988,-3.640193,3.305695
2,988,-3.610103,3.777526
3,988,-3.036852,3.397777
4,988,-3.421209,3.633216
5,988,-3.087798,3.947866
6,988,-3.274159,3.064492
7,988,-3.909084,3.134220
8,988,-3.819794,3.471682
9,988,-3.178578,3.643806
0,989,-3.504786,3.110573
1,989,-3.639111,3.304657
2,989,-3.609063,3.776465
3,989,-3.035817,3.396692
4,989,-3.420175,3.632142
5,989,-3.086795,3.946751
6,989,-3.273084,3.063446
7,989,-3.907974,3.133211
8,989,-3.818711,3.470644
9,989,-3.177536,3.642713
0,990,-3.503699,3.109539
1,990,-3.638028,3.303619
2,990,-3.608023,3.775403
3,990,-3.034781,3.395607
4,990,-3.419142,3.631068
5,990,-3.085792,3.945636
6,990,-3.272009,3.062399
7,990,-3.906864,3.132203
8,990,-3.817628,3.469606
9,990,-3.176495,3.641620
0,991,-3.502612,3.108505
1,991,-3.636945,3.302581
2,991,-3.606982,3.774342
3,991,-3.033746,3.394521
4,991,-3.418108,3.629995
5,991,-3.084789,3.944520
6,991,-3.270934,3.061353
7,991,-3.905753,3.131194
8,991,-3.816545,3.468568
9,991,-3.175454,3.640527
0,992,-3.501525,3.107472
1,992,-3.635863,3.301542
2,992,-3.605942,3.773280
3,992,-3.032710,3.393436
4,992,-3.417074,3.628922
5,992,-3.083786,3.943404
6,992,-3.269859,3.060307
7,992,-3.904643,3.130186
8,992,-3.815462,3.467530
9,992,-3.174413,3.639435
0,993,-3.500438,3.106438
1,993,-3.634780,3.300504
2,993,-3.604902,3.772219
3,993,-3.031674,3.392351
4,993,-3.416040,3.627848
5,993,-3.082784,3.942289
6,993,-3.268784,3.059261
7,993,-3.903533,3.129177
8,993,-3.814379,3.466492
9,993,-3.173372,3.638342
0,994,-3.499351,3.105405
1,994,-3.633698,3.299466
2,994,-3.603862,3.771158
3,994,-3.030639,3.391266
4,994,-3.415007,3.626774
5,994,-3.081781,3.941173
6,994,-3.267709,3.058215
7,994,-3.902422,3.128169
8,994,-3.813296,3.465454
9,994,-3.172331,3.637250
0,995,-3.498264,3.104371
1,995,-3.632615,3.298428
2,995,-3.602821,3.770096
3,995,-3.029603,3.390181
4,995,-3.413973,3.625701
5,995,-3.080778,3.940058
6,995,-3.266634,3.057169
7,995,-3.901312,3.127160
8,995,-3.812213,3.464417
9,995,-3.171289,3.636157
0,996,-3.497177,3.103337
1,996,-3.631532,3.297389
2,996,-3.601781,3.769035
3,996,-3.028568,3.389095
4,996,-3.412939,3.624627
5,996,-3.079775,3.938942
6,996,-3.265558,3.056123
7,996,-3.900202,3.126152
8,996,-3.811131,3.463378
9,996,-3.170248,3.635065
0,997,-3.496090,3.102304
1,997,-3.630450,3.296351
2,997,-3.600741,3.767973
3,997,-3.027532,3.388010
4,997,-3.411905,3.623554
5,997,-3.078773,3.937827
6,997,-3.264483,3.055077
7,997,-3.899091,3.125143
8,997,-3.810048,3.462341
9,997,-3.169207,3.633972
0,998,-3.495003,3.101270
1,998,-3.629367,3.295313
2,998,-3.599701,3.766912
3,998,-3.026497,3.386925
4,998,-3.410872,3.622480
5,998,-3.077770,3.936711
6,998,-3.263408,3.054031
7,998,-3.897981,3.124135
8,998,-3.808965,3.461303
9,998,-3.168166,3.632879
0,999,-3.493916,3.100237
1,999,-3.628284,3.294275
2,999,-3.598661,3.765850
3,999,-3.025461,3.385840
4,999,-3.409838,3.621406
5,999,-3.076767,3.935596
6,999,-3.262333,3.052985
7,999,-3.896870,3.123126
8,999,-3.807882,3.460265
9,999,-3.167125,3.631787
0,1000,-3.492829,3.099203
1,1000,-3.627202,3.293236
2,1000,-3.597620,3.764789
3,1000,-3.024426,3.384755
4,1000,-3.408804,3.620332
5,1000,-3.075764,3.934480
6,1000,-3.261258,3.051939
7,1000,-3.895760,3.122118
8,1000,-3.806799,3.459227
9,1000,-3.166083,3.630694
0,1001,-3.491742,3.098169
1,1001,-3.626119,3.292198
2,1001,-3.596580,3.763727
3,1001,-3.023390,3.383669
4,1001,-3.407770,3.619259
5,1001,-3.074762,3.933364
6,1001,-3.260183,3.050893
7,1001,-3.894650,3.121109
8,1001,-3.805716,3.458189
9,1001,-3.165042,3.629602
0,1002,-3.490655,3.097136
1,1002,-3.625036,3.291160
2,1002,-3.595540,3.762666
3,1002,-3.022355,3.382584
4,1002,-3.406737,3.618185
5,1002,-3.073759,3.932249
6,1002,-3.259108,3.049847
7,1002,-3.893539,3.120100
8,1002,-3.804633,3.457151
9,1002,-3.164001,3.628510
0,1003,-3.489568,3.096102
1,1003,-3.623954,3.290122
2,1003,-3.594500,3.761605
3,1003,-3.021319,3.381499
4,1003,-3.405703,3.617111
5,1003,-3.072756,3.931133
6,1003,-3.258033,3.048801
7,1003,-3.892429,3.119092
8,1003,-3.803550,3.456113
9,1003,-3.162960,3.627417
0,1004,-3.488481,3.095069
1,1004,-3.622871,3.289083
2,1004,-3.593460,3.760543
3,1004,-3.020283,3.380414
4,1004,-3.404669,3.616038
5,1004,-3.071754,3.930018
6,1004,-3.256958,3.047755
7,1004,-3.891319,3.118083
8,1004,-3.802467,3.455075
9,1004,-3.161918,3.626324
0,1005,-3.487394,3.094035
1,1005,-3.621789,3.288045
2,1005,-3.592420,3.759482
3,1005,-3.019248,3.379329
4,1005,-3.403636,3.614964
5,1005,-3.070751,3.928902
6,1005,-3.255883,3.046709
7,1005,-3.890208,3.117075
8,1005,-3.801384,3.454037
9,1005,-3.160877,3.625232
0,1006,-3.486306,3.093001
1,1006,-3.620706,3.287007
2,1006,-3.591379,3.758420
3,1006,-3.018212,3.378243
4,1006,-3.402602,3.613890
5,1006,-3.069748,3.927786
6,1006,-3.254808,3.045663
7,1006,-3.889098,3.116066
8,1006,-3.800301,3.452999
9,1006,-3.159836,3.624140
0,1007,-3.485219,3.091968
1,1007,-3.619623,3.285969
2,1007,-3.590339,3.757359
3,1007,-3.017177,3.377158
4,1007,-3.401568,3.612817
5,1007,-3.068745,3.926671
6,1007,-3.253733,3.044617
7,1007,-3.887987,3.115058
8,1007,-3.799218,3.451962
9,1007,-3.158795,3.623047
0,1008,-3.484132,3.090934
1,1008,-3.618541,3.284931
2,1008,-3.589299,3.756297
3,1008,-3.016141,3.376073
4,1008,-3.400534,3.611743
5,1008,-3.067743,3.925555
6,1008,-3.252658,3.043571
7,1008,-3.886877,3.114049
8,1008,-3.798135,3.450923
9,1008,-3.157753,3.621955
0,1009,-3.483045,3.089901
1,1009,-3.617458,3.283892
2,1009,-3.588259,3.755236
3,1009,-3.015106,3.374988
4,1009,-3.399501,3.610669
5,1009,-3.066740,3.924440
6,1009,-3.251583,3.042525
7,1009,-3.885767,3.113041
8,1009,-3.797052,3.449886
9,1009,-3.156712,3.620862
0,1010,-3.481958,3.088867
1,1010,-3.616375,3.282854
2,1010,-3.587219,3.754175
3,1010,-3.014070,3.373903
4,1010,-3.398467,3.609596
5,1010,-3.065737,3.923324
6,1010,-3.250507,3.041479
7,1010,-3.884656,3.112032
8,1010,-3.795969,3.448848
9,1010,-3.155671,3.619770
0,1011,-3.480871,3.087834
1,1011,-3.615293,3.281816
2,1011,-3.586179,3.753113
3,1011,-3.013035,3.372818
4,1011,-3.397433,3.608522
5,1011,-3.064734,3.922209
6,1011,-3.249432,3.040433
7,1011,-3.883546,3.111024
8,1011,-3.794887,3.447810
9,1011,-3.154630,3.618678
0,1012,-3.479784,3.086800
1,1012,-3.614210,3.280778
2,1012,-3.585139,3.752052
3,1012,-3.011999,3.371732
4,1012,-3.396399,3.607448
5,1012,-3.063732,3.921093
6,1012,-3.248357,3.039387
7,1012,-3.882436,3.110015
8,1012,-3.793804,3.446772
9,1012,-3.153589,3.617585
0,1013,-3.478697,3.085766
1,1013,-3.613127,3.279739
2,1013,-3.584098,3.750990
3,1013,-3.010963,3.370647
4,1013,-3.395366,3.606374
5,1013,-3.062729,3.919977
6,1013,-3.247282,3.038341
7,1013,-3.881325,3.109007
8,1013,-3.792721,3.445734
9,1013,-3.152547,3.616493
0,1014,-3.477610,3.084733
1,1014,-3.612045,3.278701
2,1014,-3.583058,3.749929
3,1014,-3.009928,3.369562
4,1014,-3.394332,3.605300
5,1014,-3.061726,3.918862
6,1014,-3.246207,3.037294
7,1014,-3.880215,3.107999
8,1014,-3.791638,3.444696
9,1014,-3.151506,3.615400
0,1015,-3.476523,3.083699
1,1015,-3.610962,3.277663
2,1015,-3.582018,3.748868
3,1015,-3.008892,3.368477
4,1015,-3.393298,3.604227
5,1015,-3.060724,3.917746
6,1015,-3.245132,3.036248
7,1015,-3.879104,3.106990
8,1015,-3.790555,3.443658
9,1015,-3.150465,3.614308
0,1016,-3.475436,3.082666
1,1016,-3.609880,3.276625
2,1016,-3.580978,3.747806
3,1016,-3.007857,3.367392
4,1016,-3.392265,3.603153
5,1016,-3.059721,3.916630
6,1016,-3.244057,3.035202
7,1016,-3.877994,3.105982
8,1016,-3.789472,3.442620
9,1016,-3.149423,3.613216
0,1017,-3.474349,3.081632
1,1017,-3.608797,3.275587
2,1017,-3.579938,3.746745
3,1017,-3.006821,3.366306
4,1017,-3.391231,3.602079
5,1017,-3.058718,3.915515
6,1017,-3.242982,3.034156
7,1017,-3.876884,3.104973
8,1017,-3.788389,3.441582
9,1017,-3.148382,3.612123
0,1018,-3.473262,3.080598
1,1018,-3.607714,3.274548
2,1018,-3.578898,3.745684
3,1018,-3.005786,3.365221
4,1018,-3.390197,3.601005
5,1018,-3.057715,3.914399
6,1018,-3.241907,3.033110
7,1018,-3.875773,3.103965
8,1018,-3.787306,3.440544
9,1018,-3.147341,3.611031
0,1019,-3.472175,3.079565
1,1019,-3.606632,3.273510
2,1019,-3.577858,3.744622
3,1019,-3.004750,3.364136
4,1019,-3.389163,3.599931
5,1019,-3.056713,3.913284
6,1019,-3.240832,3.032064
7,1019,-3.874663,3.102956
8,1019,-3.786223,3.439507
9,1019,-3.146300,3.609939
0,1020,-3.471088,3.078531
1,1020,-3.605549,3.272472
2,1020,-3.576818,3.743561
3,1020,-3.003715,3.363051
4,1020,-3.388130,3.598857
5,1020,-3.055710,3.912168
6,1020,-3.239757,3.031018
7,1020,-3.873552,3.101948
8,1020,-3.785140,3.438469
9,1020,-3.145258,3.608846
0,1021,-3.470001,3.077498
1,1021,-3.604466,3.271434
2,1021,-3.575778,3.742500
3,1021,-3.002679,3.361966
4,1021,-3.387096,3.597784
5,1021,-3.054708,3.911052
6,1021,-3.238682,3.029972
7,1021,-3.872442,3.100939
8,1021,-3.784057,3.437431
9,1021,-3.144217,3.607754
0,1022,-3.468914,3.076464
1,1022,-3.603384,3.270396
2,1022,-3.574738,3.741438
3,1022,-3.001644,3.360880
4,1022,-3.386062,3.596710
5,1022,-3.053705,3.909937
6,1022,-3.237607,3.028926
7,1022,-3.871331,3.099931
8,1022,-3.782974,3.436393
9,1022,-3.143176,3.606662
0,1023,-3.467826,3.075431
1,1023,-3.602301,3.269357
2,1023,-3.573698,3.740377
3,1023,-3.000608,3.359795
4,1023,-3.385029,3.595636
5,1023,-3.052702,3.908821
6,1023,-3.236531,3.027880
7,1023,-3.870221,3.098922
8,1023,-3.781891,3.435355
9,1023,-3.142134,3.605570
0,1024,-3.466739,3.074397
1,1024,-3.601219,3.268319
2,1024,-3.572657,3.739316
3,1024,-2.999573,3.358710
4,1024,-3.383995,3.594562
5,1024,-3.051699,3.907705
6,1024,-3.235456,3.026834
7,1024,-3.869111,3.097914
8,1024,-3.780808,3.434317
9,1024,-3.141093,3.604477
0,1025,-3.465652,3.073363
1,1025,-3.600136,3.267281
2,1025,-3.571617,3.738254
3,1025,-2.998537,3.357625
4,1025,-3.382961,3.593488
5,1025,-3.050697,3.906590
6,1025,-3.234381,3.025788
7,1025,-3.868000,3.096905
8,1025,-3.779725,3.433279
9,1025,-3.140052,3.603385
0,1026,-3.464565,3.072330
1,1026,-3.599053,3.266243
2,1026,-3.570577,3.737193
3,1026,-2.997501,3.356540
4,1026,-3.381927,3.592414
5,1026,-3.049694,3.905474
6,1026,-3.233306,3.024742
7,1026,-3.866890,3.095897
8,1026,-3.778642,3.432241
9,1026,-3.139011,3.602293
0,1027,-3.463478,3.071296
1,1027,-3.597971,3.265204
2,1027,-3.569537,3.736131
3,1027,-2.996466,3.355454
4,1027,-3.380894,3.591340
5,1027,-3.048692,3.904358
6,1027,-3.232231,3.023696
7,1027,-3.865779,3.094888
8,1027,-3.777560,3.431203
9,1027,-3.137969,3.601201
0,1028,-3.462391,3.070263
1,1028,-3.596888,3.264166
2,1028,-3.568497,3.735070
3,1028,-2.995430,3.354369
4,1028,-3.379860,3.590266
5,1028,-3.047689,3.903243
6,1028,-3.231156,3.022650
7,1028,-3.864669,3.093880
8,1028,-3.776476,3.430166
9,1028,-3.136928,3.600108
0,1029,-3.461304,3.069229
1,1029,-3.595805,3.263128
2,1029,-3.567457,3.734009
3,1029,-2.994395,3.353284
4,1029,-3.378826,3.589192
5,1029,-3.046686,3.902127
6,1029,-3.230081,3.021604
7,1029,-3.863559,3.092872
8,1029,-3.775393,3.429128
9,1029,-3.135887,3.599016
0,1030,-3.460217,3.068195
1,1030,-3.594723,3.262090
2,1030,-3.566417,3.732947
3,1030,-2.993359,3.352199
4,1030,-3.377792,3.588118
5,1030,-3.045684,3.901011
6,1030,-3.229006,3.020558
7,1030,-3.862448,3.091863
8,1030,-3.774311,3.428090
9,1030,-3.134845,3.597924
0,1031,-3.459130,3.067162
1,1031,-3.593640,3.261051
2,1031,-3.565377,3.731886
3,1031,-2.992324,3.351114
4,1031,-3.376759,3.587044
5,1031,-3.044681,3.899896
6,1031,-3.227931,3.019512
7,1031,-3.861338,3.090855
8,1031,-3.773228,3.427052
9,1031,-3.133804,3.596832
0,1032,-3.458043,3.066128
1,1032,-3.592557,3.260013
2,1032,-3.564337,3.730825
3,1032,-2.991288,3.350029
4,1032,-3.375725,3.585971
5,1032,-3.043678,3.898780
6,1032,-3.226856,3.018466
7,1032,-3.860227,3.089846
8,1032,-3.772145,3.426014
9,1032,-3.132763,3.595740
0,1033,-3.456956,3.065095
1,1033,-3.591475,3.258975
2,1033,-3.563297,3.729764
3,1033,-2.990252,3.348943
4,1033,-3.374691,3.584897
5,1033,-3.042675,3.897664
6,1033,-3.225781,3.017420
7,1033,-3.859117,3.088838
8,1033,-3.771062,3.424976
9,1033,-3.131721,3.594647
0,1034,-3.455869,3.064061
1,1034,-3.590392,3.257937
2,1034,-3.562257,3.728702
3,1034,-2.989217,3.347858
4,1034,-3.373657,3.583823
5,1034,-3.041673,3.896549
6,1034,-3.224705,3.016374
7,1034,-3.858006,3.087829
8,1034,-3.769979,3.423938
9,1034,-3.130680,3.593555
0,1035,-3.454782,3.063028
1,1035,-3.589310,3.256899
2,1035,-3.561217,3.727641
3,1035,-2.988181,3.346773
4,1035,-3.372624,3.582749
5,1035,-3.040670,3.895433
6,1035,-3.223630,3.015327
7,1035,-3.856896,3.086821
8,1035,-3.768896,3.422900
9,1035,-3.129639,3.592463
0,1036,-3.453695,3.061994
1,1036,-3.588227,3.255860
2,1036,-3.560177,3.726580
3,1036,-2.987146,3.345688
4,1036,-3.371590,3.581675
5,1036,-3.039668,3.894317
6,1036,-3.222555,3.014282
7,1036,-3.855786,3.085813
8,1036,-3.767813,3.421863
9,1036,-3.128598,3.591371
0,1037,-3.452608,3.060960
1,1037,-3.587144,3.254822
2,1037,-3.559137,3.725518
3,1037,-2.986110,3.344603
4,1037,-3.370556,3.580601
5,1037,-3.038665,3.893202
6,1037,-3.221480,3.013235
7,1037,-3.854675,3.084804
8,1037,-3.766730,3.420825
9,1037,-3.127556,3.590279
0,1038,-3.451520,3.059927
1,1038,-3.586062,3.253784
2,1038,-3.558097,3.724457
3,1038,-2.985075,3.343518
4,1038,-3.369523,3.579527
5,1038,-3.037663,3.892086
6,1038,-3.220405,3.012189
7,1038,-3.853565,3.083796
8,1038,-3.765647,3.419787
9,1038,-3.126515,3.589186
0,1039,-3.450433,3.058893
1,1039,-3.584979,3.252746
2,1039,-3.557057,3.723396
3,1039,-2.984039,3.342432
4,1039,-3.368489,3.578453
5,1039,-3.036660,3.890970
6,1039,-3.219330,3.011143
7,1039,-3.852454,3.082787
8,1039,-3.764564,3.418749
9,1039,-3.125474,3.588094
0,1040,-3.449346,3.057860
1,1040,-3.583896,3.251708
2,1040,-3.556017,3.722334
3,1040,-2.983004,3.341347
4,1040,-3.367455,3.577379
5,1040,-3.035657,3.889855
6,1040,-3.218255,3.010097
7,1040,-3.851344,3.081779
8,1040,-3.763481,3.417711
9,1040,-3.124433,3.587002
0,1041,-3.448259,3.056826
1,1041,-3.582814,3.250669
2,1041,-3.554977,3.721273
3,1041,-2.981968,3.340262
4,1041,-3.366421,3.576305
5,1041,-3.034655,3.888739
6,1041,-3.217180,3.009051
7,1041,-3.850234,3.080770
8,1041,-3.762398,3.416673
9,1041,-3.123391,3.585910
0,1042,-3.447172,3.055793
1,1042,-3.581731,3.249631
2,1042,-3.553937,3.720212
3,1042,-2.980932,3.339177
4,1042,-3.365388,3.575231
5,1042,-3.033652,3.887623
6,1042,-3.216105,3.008005
7,1042,-3.849123,3.079762
8,1042,-3.761315,3.415635
9,1042,-3.122350,3.584818
0,1043,-3.446085,3.054759
1,1043,-3.580648,3.248593
2,1043,-3.552897,3.719151
3,1043,-2.979897,3.338092
4,1043,-3.364354,3.574157
5,1043,-3.032649,3.886508
6,1043,-3.215030,3.006959
7,1043,-3.848013,3.078753
8,1043,-3.760232,3.414598
9,1043,-3.121309,3.583726
0,1044,-3.444998,3.053725
1,1044,-3.579566,3.247555
2,1044,-3.551857,3.718089
3,1044,-2.978861,3.337006
4,1044,-3.363320,3.573082
5,1044,-3.031647,3.885392
6,1044,-3.213955,3.005913
7,1044,-3.846902,3.077745
8,1044,-3.759149,3.413559
9,1044,-3.120267,3.582634
0,1045,-3.443911,3.052692
1,1045,-3.578483,3.246516
2,1045,-3.550817,3.717028
3,1045,-2.977826,3.335921
4,1045,-3.362286,3.572009
5,1045,-3.030644,3.884276
6,1045,-3.212880,3.004867
7,1045,-3.845792,3.076737
8,1045,-3.758066,3.412522
9,1045,-3.119226,3.581542
0,1046,-3.442824,3.051658
1,1046,-3.577401,3.245478
2,1046,-3.549777,3.715967
3,1046,-2.976790,3.334836
4,1046,-3.361253,3.570935
5,1046,-3.029641,3.883161
6,1046,-3.211805,3.003821
7,1046,-3.844681,3.075728
8,1046,-3.756983,3.411484
9,1046,-3.118185,3.580450
0,1047,-3.441737,3.050625
1,1047,-3.576318,3.244440
2,1047,-3.548737,3.714906
3,1047,-2.975755,3.333751
4,1047,-3.360219,3.569860
5,1047,-3.028639,3.882045
6,1047,-3.210730,3.002775
7,1047,-3.843571,3.074720
8,1047,-3.755900,3.410446
9,1047,-3.117143,3.579358
0,1048,-3.440650,3.049591
1,1048,-3.575235,3.243402
2,1048,-3.547698,3.713844
3,1048,-2.974719,3.332666
4,1048,-3.359185,3.568786
5,1048,-3.027636,3.880929
6,1048,-3.209655,3.001729
7,1048,-3.842460,3.073711
8,1048,-3.754817,3.409408
9,1048,-3.116102,3.578266
0,1049,-3.439563,3.048558
1,1049,-3.574153,3.242363
2,1049,-3.546658,3.712783
3,1049,-2.973684,3.331580
4,1049,-3.358151,3.567712
5,1049,-3.026634,3.879813
6,1049,-3.208580,3.000683
7,1049,-3.841350,3.072703
8,1049,-3.753734,3.408370
9,1049,-3.115061,3.577173
0,1050,-3.438476,3.047524
1,1050,-3.573070,3.241325
2,1050,-3.545618,3.711722
3,1050,-2.972648,3.330495
4,1050,-3.357117,3.566638
5,1050,-3.025631,3.878698
6,1050,-3.207504,2.999637
7,1050,-3.840240,3.071695
8,1050,-3.752651,3.407332
9,1050,-3.114020,3.576082
0,1051,-3.437389,3.046490
1,1051,-3.571987,3.240287
2,1051,-3.544578,3.710660
3,1051,-2.971612,3.329410
4,1051,-3.356084,3.565564
5,1051,-3.024628,3.877582
6,1051,-3.206429,2.998591
7,1051,-3.839129,3.070686
8,1051,-3.751568,3.406295
9,1051,-3.112978,3.574989
0,1052,-3.436301,3.045457
1,1052,-3.570905,3.239249
2,1052,-3.543538,3.709599
3,1052,-2.970577,3.328325
4,1052,-3.355050,3.564490
5,1052,-3.023626,3.876466
6,1052,-3.205354,2.997545
7,1052,-3.838019,3.069678
8,1052,-3.750485,3.405257
9,1052,-3.111937,3.573897
0,1053,-3.435215,3.044423
1,1053,-3.569822,3.238211
2,1053,-3.542498,3.708538
3,1053,-2.969541,3.327240
4,1053,-3.354016,3.563416
5,1053,-3.022623,3.875350
6,1053,-3.204279,2.996499
7,1053,-3.836908,3.068669
8,1053,-3.749402,3.404219
9,1053,-3.110896,3.572805
0,1054,-3.434127,3.043390
1,1054,-3.568739,3.237173
2,1054,-3.541458,3.707477
3,1054,-2.968506,3.326154
4,1054,-3.352982,3.562342
5,1054,-3.021621,3.874235
6,1054,-3.203204,2.995453
7,1054,-3.835798,3.067661
8,1054,-3.748319,3.403181
9,1054,-3.109854,3.571713
0,1055,-3.433040,3.042356
1,1055,-3.567657,3.236134
2,1055,-3.540418,3.706415
