1,79,-4.530345,4.513250,0
2,79,-4.343179,4.766026,0
3,79,-3.822361,4.182932,0
4,79,-4.261236,4.426839,0
5,79,-3.973905,4.789869,0
6,79,-4.832496,4.248724,0
7,79,-4.583589,4.731559,0
8,79,-3.985417,4.351331,0
9,79,-4.027429,4.565114,0
0,80,-4.187981,4.226344,0
1,80,-4.527642,4.514403,0
2,80,-4.338198,4.765584,0
3,80,-3.820921,4.182105,0
4,80,-4.258409,4.425086,0
5,80,-3.968913,4.789582,0
6,80,-4.831892,4.252523,0
7,80,-4.580624,4.736214,0
8,80,-3.980781,4.350909,0
9,80,-4.024537,4.564095,0
0,81,-4.182986,4.226566,0
1,81,-4.524845,4.515795,0
2,81,-4.333219,4.765135,0
3,81,-3.817849,4.180857,0
4,81,-4.255629,4.423373,0
5,81,-3.963924,4.789255,0
6,81,-4.831097,4.256286,0
7,81,-4.577712,4.740789,0
8,81,-3.976224,4.350516,0
9,81,-4.021234,4.563152,0
0,82,-4.177989,4.226755,0
1,82,-4.521969,4.517471,0
2,82,-4.328239,4.764678,0
3,82,-3.814307,4.179726,0
4,82,-4.252888,4.421699,0
5,82,-3.958938,4.788886,0
6,82,-4.830136,4.259965,0
7,82,-4.574816,4.745296,0
8,82,-3.971703,4.350157,0
9,82,-4.017793,4.562365,0
0,83,-4.172993,4.226928,0
1,83,-4.519046,4.519460,0
2,83,-4.323244,4.764216,0
